Gender,Age,University,Degree_level,Degree_major,Residential_status,Sports_engagement,Average_sleep,Study_satisfaction,Academic_workload ,Academic_pressure,Financial_concerns,Social_relationships,Depression,Anxiety,Isolation,Stress_relief_activities,Hours Studied,Previous Scores,Extracurricular Activities,Performance Index,Sample Question Papers Practiced,CGPA,Semester,AttendaceRate,PartTimeJob,Screen_Time,Caffeine_Intake,Sleep_Quality,Mothers_Job,Fathers_job,Reason_to_Join_Domain,traveltime,studytime,Backlogs,Financial Condition,Internet Type,Network Type,Device,Adaptivity Level,Parental_Involvement,Access_to_Resources,Motivation_Level,Internet_Access,Family_Income,Peer_Influence,Parental_Education_Level,Distance_from_Home
Male,23,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,2,3,2,5,5,2,5,1,"Gaming , Online Entertainment ",7,57,Yes,50,6,5.5,7th sem,0.645,Yes,2.35,0,9,services,services,reputation,1,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,High,Yes,Low,Negative,High School,Moderate
Female,23,VTU,Undergraduate,Computer Science,On-Campus,No sports,4-5 hrs,3,4,5,2,5,5,5,1,Social Connections ,3,84,No,67,4,6.9,7th sem,0.8415,Yes,2.07,1,4,other,other,reputation,1,2,0,Mid,Wifi,4G,Tab,Moderate,Low,Low,High,Yes,High,Positive,College,Near
Female,23,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-5 hrs,1,2,5,1,4,4,5,4,Sleep,6,75,No,67,9,6.12,7th sem,0.7067,Yes,3.09,0,9,other,other,reputation,1,2,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Medium,Yes,Medium,Negative,High School,Near
Male,24,VTU,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,4,5,4,1,5,2,3,1,Sleep,6,88,No,77,5,8.36,7th sem,0.7414,No,1.64,2,9,services,services,other,1,2,0,Poor,Mobile Data,3G,Mobile,High,High,Medium,Medium,Yes,Medium,Positive,College,Near
Male,23,KLS,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,1,2,3,4,2,3,1,1,Social Connections ,3,90,Yes,70,6,6.21,7th sem,0.5463,No,2.11,5,9,services,services,other,1,1,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Neutral,College,Moderate
Female,26,VTU,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,5,5,5,3,3,4,1,2,Nothing ,7,66,No,59,1,6.34,7th sem,0.9594,Yes,2.61,0,8,other,other,course,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,High,Medium,Yes,Medium,Positive,High School,Moderate
Male,26,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-6 hrs,4,2,4,1,1,2,5,4,Nothing ,3,48,Yes,27,8,9.06,7th sem,0.5553,No,2.6,2,1,health,other,reputation,1,2,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Medium,Medium,Yes,Medium,Neutral,High School,Near
Male,24,KLS,Undergraduate,Data SCience,On-Campus,No sports,7-8 hrs,5,5,5,4,1,3,4,1,Sleep,8,94,No,88,6,9.69,7th sem,0.7708,Yes,2.6,1,8,at_home,other,home,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,Medium,Medium,Yes,Low,Neutral,Postgraduate,Near
Female,26,VTU,Undergraduate,Data SCience,Off-Campus,No sports,7-8 hrs,4,5,3,1,1,1,1,1,Social Connections ,4,78,No,60,7,9.46,7th sem,0.5269,No,1.46,2,7,services,services,course,1,2,0,Poor,Mobile Data,3G,Mobile,Low,Medium,Medium,Medium,Yes,High,Neutral,College,Far
Male,23,KLS,Undergraduate,Data SCience,Off-Campus,No sports,5-6 hrs,4,5,5,1,4,5,3,2,Sports and Fitness ,1,40,No,14,4,7.6,7th sem,0.8341,No,1.92,1,10,at_home,services,course,1,2,0,Mid,Mobile Data,4G,Mobile,Low,Medium,High,Medium,Yes,Low,Positive,High School,Moderate
Male,24,VTU,Undergraduate,Data SCience,On-Campus,1-3 times,4-5 hrs,3,3,5,3,4,5,3,4,Sleep,4,46,Yes,27,2,9.47,7th sem,0.5434,Yes,3.49,0,2,at_home,services,other,2,2,0,Mid,Mobile Data,4G,Mobile,Low,Medium,High,Medium,Yes,Low,Negative,College,Far
Male,24,KLS,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,1,3,2,4,4,3,5,2,Nothing ,7,65,Yes,54,1,7.93,7th sem,0.5743,Yes,1.98,0,3,services,services,reputation,1,1,0,Mid,Wifi,3G,Mobile,Low,High,Low,High,Yes,Medium,Neutral,High School,Near
Male,24,VDIT,Undergraduate,Computer Science,On-Campus,4-6 times,6-7 hrs,4,2,4,1,4,4,1,5,Nothing ,4,46,Yes,32,1,8.35,7th sem,0.9133,No,2.94,5,4,other,other,home,2,1,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Low,Yes,Medium,Negative,High School,Moderate
Female,24,VDIT,Undergraduate,Computer Science,On-Campus,No sports,5-6 hrs,2,4,4,2,2,5,2,3,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",6,91,No,79,2,6.04,7th sem,0.7721,Yes,2.16,0,8,services,services,course,1,2,0,Mid,Wifi,4G,Mobile,Moderate,High,Medium,High,Yes,Medium,Positive,High School,Moderate
Male,23,KLS,Undergraduate,Data SCience,Off-Campus,4-6 times,4-6 hrs,1,4,3,1,5,2,3,2,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",9,46,Yes,44,0,7.82,7th sem,0.5466,No,3.16,4,8,services,teacher,home,1,1,0,Mid,Wifi,4G,Mobile,Low,High,Low,High,Yes,Low,Positive,High School,Near
Male,24,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,5-6 hrs,5,3,5,1,3,5,1,1,Nothing ,1,47,No,20,0,9.12,7th sem,0.7398,No,1.32,1,6,teacher,other,home,3,1,0,Mid,Mobile Data,4G,Mobile,Low,Medium,Low,High,Yes,Low,Positive,Postgraduate,Far
Male,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,4-6 times,4-5 hrs,2,3,3,1,5,5,2,2,Religious Activities,5,55,No,42,6,6.49,7th sem,0.7918,No,3.49,5,10,services,teacher,home,2,1,1,Mid,Wifi,4G,Mobile,Moderate,Medium,Low,Low,Yes,Medium,Neutral,College,Near
Female,23,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-5 hrs,3,5,5,2,2,3,5,5,Sports and Fitness ,7,42,Yes,33,9,7.14,7th sem,0.7767,No,3.21,3,1,teacher,teacher,reputation,1,2,0,Poor,Mobile Data,4G,Mobile,Low,Low,High,Low,Yes,Low,Positive,Postgraduate,Moderate
Male,23,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,3,4,2,1,2,4,1,4,Nothing ,1,84,Yes,58,7,8.39,7th sem,0.6898,No,3.22,2,8,health,other,home,1,2,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Medium,High,Yes,Low,Neutral,College,Far
Male,24,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,4-6 times,4-5 hrs,5,5,3,5,4,2,2,3,Sports and Fitness ,4,49,No,31,5,5.39,7th sem,0.5074,Yes,1.01,4,8,other,other,reputation,1,2,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,High,Yes,Medium,Neutral,College,Near
Male,23,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,7-8 hrs,1,2,5,4,5,1,5,4,Sports and Fitness ,6,89,No,75,6,7.54,7th sem,0.9008,No,1.37,5,6,other,other,course,1,2,0,Poor,Mobile Data,4G,Mobile,Moderate,Low,Medium,Low,Yes,Low,Positive,College,Moderate
Female,24,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,4,2,2,3,4,1,3,1,Sleep,2,46,No,22,0,8.3,7th sem,0.9875,No,2.06,1,1,other,other,reputation,1,1,0,Mid,Mobile Data,3G,Mobile,Low,Medium,High,Medium,Yes,High,Neutral,High School,Near
Female,25,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,4-6 times,7-8 hrs,2,5,4,5,2,1,1,5,"Gaming , Online Entertainment ",5,60,No,46,0,7.9,7th sem,0.5481,No,1.84,0,4,services,services,reputation,2,4,0,Mid,Mobile Data,3G,Mobile,Moderate,High,Medium,Low,Yes,Medium,Positive,College,Moderate
Male,24,VTU,Undergraduate,Computer Science,On-Campus,1-3 times,5-6 hrs,4,5,5,5,4,5,1,4,"Religious Activities, Social Connections, Online Entertainment",1,92,Yes,68,8,6.95,7th sem,0.7901,No,2.17,1,3,at_home,services,home,1,3,1,Poor,Mobile Data,3G,Mobile,Moderate,High,Medium,Low,Yes,Medium,Positive,High School,Moderate
Male,25,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,1-3 times,4-6 hrs,2,5,2,3,2,1,5,5,"Gaming , Sleep ",6,76,Yes,66,4,9.07,7th sem,0.9132,No,1.73,2,5,services,other,course,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Low,Low,Yes,Low,Positive,High School,Moderate
Male,23,VDIT,Undergraduate,Data SCience,Off-Campus,1-3 times,4-5 hrs,4,4,3,1,5,4,1,3,Nothing ,6,70,Yes,60,6,8.17,7th sem,0.731,No,2.86,0,6,teacher,other,other,1,2,0,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Low,Yes,Low,Positive,High School,Moderate
Female,26,KLS,Undergraduate,Computer Science,Off-Campus,7+ times,7-8 hrs,2,2,2,1,5,2,5,5,Nothing ,4,62,No,44,5,6.11,7th sem,0.6227,No,2.22,0,1,at_home,other,home,2,1,0,Mid,Wifi,4G,Tab,Moderate,High,Medium,Medium,Yes,Low,Neutral,High School,Near
Male,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,4-6 hrs,1,3,4,1,1,2,2,2,"Gaming , Online Entertainment ",8,96,No,90,3,6.79,7th sem,0.7727,Yes,3.21,2,4,teacher,other,reputation,2,3,0,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Low,Yes,Medium,Neutral,College,Near
Female,26,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,5-6 hrs,5,4,5,2,5,2,5,3,Sleep,4,66,No,47,0,8.58,7th sem,0.8125,No,1.24,1,7,other,other,reputation,1,4,0,Poor,Mobile Data,3G,Mobile,Low,Low,Medium,High,Yes,Medium,Positive,High School,Near
Male,23,KLS,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,2,4,5,3,3,3,3,1,Sports and Fitness ,8,95,Yes,88,3,8.9,8th sem,0.5506,Yes,1.34,2,7,services,other,home,1,2,0,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Medium,Negative,College,Moderate
Male,23,VTU,Undergraduate,Computer Science,Off-Campus,1-3 times,4-5 hrs,1,4,2,1,1,4,2,3,Sleep,8,61,No,56,9,8.9,8th sem,0.5169,No,1.5,4,5,other,other,reputation,1,2,0,Mid,Wifi,4G,Mobile,Moderate,High,Medium,Medium,Yes,Medium,Neutral,College,Near
Female,23,VDIT,Undergraduate,Computer Science,On-Campus,4-6 times,4-5 hrs,3,2,3,1,4,2,3,5,Sleep,5,78,No,66,9,8.8,8th sem,0.9805,Yes,1.69,3,9,services,other,home,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,Medium,High,Yes,High,Negative,High School,Moderate
Male,24,KLS,Undergraduate,Computer Science,On-Campus,7+ times,7-8 hrs,3,4,4,4,1,4,3,3,Religious Activities,4,96,Yes,78,7,9.51,8th sem,0.5055,Yes,1.96,2,10,services,other,other,1,1,0,Mid,Wifi,4G,Mobile,Low,Medium,Low,Medium,Yes,Medium,Neutral,College,Near
Female,24,VDIT,Undergraduate,Data SCience,On-Campus,4-6 times,4-6 hrs,1,5,3,1,5,1,5,2,Sleep,2,66,Yes,43,0,8,8th sem,0.7423,Yes,1.55,3,10,other,other,reputation,2,2,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Medium,Low,Yes,Medium,Neutral,High School,Moderate
Female,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,1-3 times,6-7 hrs,4,3,3,3,2,4,5,3,Sleep,3,93,No,72,1,8.44,8th sem,0.6214,No,1.69,4,10,other,other,reputation,1,2,0,Mid,Mobile Data,4G,Mobile,Moderate,High,High,Medium,Yes,High,Neutral,Postgraduate,
Male,23,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,4,2,4,2,3,1,2,4,"Gaming , Sleep ",3,88,Yes,69,7,7.4,8th sem,0.8161,Yes,1.82,4,1,services,health,home,1,2,0,Mid,Wifi,4G,Tab,Moderate,High,High,Medium,Yes,Low,Positive,College,Moderate
Female,25,VTU,Undergraduate,Data SCience,Off-Campus,4-6 times,7-8 hrs,2,5,4,2,2,2,2,2,Sleep,4,43,No,24,1,7.13,8th sem,0.8773,No,1.64,2,5,at_home,other,home,2,1,0,Rich,Wifi,4G,Mobile,Low,Medium,High,Medium,Yes,Low,Positive,High School,Moderate
Male,23,KLS,Undergraduate,Data SCience,On-Campus,1-3 times,5-6 hrs,4,2,2,5,2,3,5,3,Sleep,4,63,Yes,47,9,7.86,8th sem,0.5657,Yes,1.89,1,1,at_home,at_home,course,1,3,0,Mid,Mobile Data,3G,Mobile,Low,High,Low,Medium,Yes,Medium,Positive,College,Far
Female,24,VTU,Undergraduate,Data SCience,Off-Campus,No sports,4-6 hrs,4,3,3,1,5,2,3,1,Sleep,5,62,No,45,8,8.58,8th sem,0.6559,No,2.31,2,6,at_home,services,reputation,2,2,0,Poor,Mobile Data,4G,Mobile,Moderate,Low,Medium,Medium,Yes,Low,Positive,High School,Moderate
Female,23,KLS,Undergraduate,Computer Science,Off-Campus,No sports,4-5 hrs,3,5,5,5,2,2,2,1,Sleep,4,87,Yes,72,2,8.79,8th sem,0.5637,No,2.17,5,6,at_home,other,reputation,1,3,0,Mid,Wifi,4G,Computer,Moderate,Low,Medium,Medium,No,Low,Neutral,High School,Moderate
Female,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,6-7 hrs,4,4,3,5,2,4,2,4,Social Connections ,8,58,Yes,51,2,8.38,8th sem,0.9212,No,2.55,3,6,services,teacher,other,1,2,0,Rich,Mobile Data,4G,Mobile,Moderate,High,Medium,Medium,Yes,Low,Neutral,High School,Far
Female,24,KLS,Undergraduate,Data SCience,On-Campus,4-6 times,4-5 hrs,5,2,5,2,3,2,5,2,"Gaming , Online Entertainment ",6,81,Yes,73,5,8.3,8th sem,0.8228,No,3.07,2,3,other,other,home,2,2,3,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Low,Medium,Yes,Low,Neutral,High School,Moderate
Female,23,VDIT,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,1,2,5,4,3,4,4,5,"Gaming , Sleep ",6,42,Yes,28,2,9.29,8th sem,0.5902,No,3.32,0,1,teacher,services,home,1,3,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,Medium,Low,Yes,Low,Positive,College,Near
Male,24,VTU,Undergraduate,Data SCience,On-Campus,4-6 times,7-8 hrs,5,5,5,1,3,4,1,3,Nothing ,8,66,No,56,8,5.79,8th sem,0.8892,No,1.26,3,7,other,other,reputation,1,2,0,Mid,Wifi,4G,Computer,Moderate,Medium,Medium,High,Yes,Low,Positive,Postgraduate,Moderate
Female,23,VTU,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,2,4,3,2,2,2,1,4,Sports and Fitness ,7,42,No,29,7,6.83,8th sem,0.9666,No,1.65,0,5,other,other,course,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,High,Medium,Medium,Yes,Low,Positive,High School,Moderate
Male,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,4-6 times,7-8 hrs,3,2,4,1,3,5,1,1,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",8,67,Yes,60,3,7.92,8th sem,0.7819,Yes,1.06,5,8,services,services,reputation,1,2,0,Mid,Wifi,3G,Computer,Moderate,High,High,Medium,Yes,Medium,Positive,College,Near
Female,25,VTU,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,1,4,4,4,4,3,1,3,Sleep,2,56,No,28,5,5.37,8th sem,0.6368,Yes,2.69,0,6,at_home,other,course,4,2,0,Mid,Wifi,4G,Computer,Moderate,High,Medium,Medium,Yes,Medium,Positive,,Moderate
Male,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,4,3,5,5,4,3,3,1,"Gaming , Sleep ",9,70,Yes,66,7,7.68,8th sem,0.5623,No,2.09,4,9,other,other,course,2,3,0,Poor,Wifi,3G,Mobile,Moderate,Medium,Low,Low,Yes,Medium,Neutral,High School,Moderate
Female,24,VTU,Undergraduate,Computer Science,On-Campus,No sports,4-5 hrs,1,5,3,4,3,5,1,3,Social Connections ,1,49,Yes,21,3,7.08,8th sem,0.8098,Yes,2.42,4,4,health,other,reputation,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,High,Low,Medium,Yes,High,Neutral,Postgraduate,Far
Female,24,VTU,Undergraduate,Data SCience,Off-Campus,No sports,7-8 hrs,1,2,3,4,5,4,5,1,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",8,88,No,84,4,6.02,8th sem,0.7839,No,2.19,5,1,other,other,course,2,2,0,Poor,Mobile Data,3G,Mobile,Low,Medium,High,Medium,Yes,Low,Positive,Postgraduate,Far
Male,23,VDIT,Undergraduate,Computer Science,Off-Campus,7+ times,6-7 hrs,4,2,5,4,4,1,4,5,Religious Activities,4,61,No,42,6,9.4,8th sem,0.9763,Yes,2.07,1,2,teacher,teacher,reputation,1,2,0,Mid,Wifi,4G,Computer,Moderate,Medium,High,Medium,Yes,Low,Positive,Postgraduate,Near
Male,26,KLS,Undergraduate,Data SCience,On-Campus,No sports,4-5 hrs,5,4,2,1,1,5,5,4,"Gaming , Sleep ",4,69,No,51,7,9.06,8th sem,0.6689,No,2.65,1,2,health,other,reputation,1,2,0,Mid,Wifi,4G,Mobile,Low,High,Low,Medium,Yes,High,Neutral,High School,Near
Male,25,KLS,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,2,4,4,1,4,1,3,1,Sleep,5,88,No,74,6,8.53,8th sem,0.9542,No,1.16,3,5,other,other,home,2,2,0,Rich,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,No,Low,Positive,High School,Near
Male,26,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,7+ times,6-7 hrs,3,2,4,5,5,5,2,5,Social Connections ,8,60,No,50,7,7.75,8th sem,0.815,Yes,2.05,0,4,at_home,other,reputation,2,3,0,Mid,Wifi,4G,Computer,Low,Low,High,Medium,Yes,Medium,Positive,High School,Near
Female,23,KLS,Undergraduate,Computer Science,Off-Campus,7+ times,6-7 hrs,3,2,5,5,1,3,2,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",5,75,No,62,3,8.61,8th sem,0.7488,No,2.75,2,3,other,other,home,1,2,0,Mid,Wifi,4G,Computer,Moderate,Medium,Medium,Medium,Yes,Low,Negative,College,Moderate
Female,23,VTU,Undergraduate,Computer Science,Off-Campus,No sports,5-6 hrs,1,5,2,5,1,4,5,5,Sports and Fitness ,8,92,No,90,0,9.06,8th sem,0.5328,Yes,2.47,5,10,other,other,home,1,1,0,Mid,Wifi,4G,Computer,Moderate,Medium,High,Medium,Yes,Medium,Positive,High School,Near
Male,23,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,4-6 hrs,1,3,2,4,2,2,5,3,Sleep,1,62,Yes,32,5,6.63,8th sem,0.6457,No,2.59,3,2,other,other,home,1,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Low,Medium,Low,Yes,High,Positive,Postgraduate,Moderate
Female,26,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,4-6 hrs,1,3,3,5,2,4,3,5,Nothing ,9,77,No,71,4,6.09,8th sem,0.5568,Yes,2.81,2,7,services,other,course,2,2,1,Mid,Wifi,4G,Mobile,Low,Low,Low,Medium,Yes,Medium,Positive,High School,Moderate
Male,25,KLS,Undergraduate,Data SCience,On-Campus,4-6 times,4-5 hrs,3,5,2,2,2,1,5,5,"Gaming , Online Entertainment ",6,51,Yes,37,3,7.22,8th sem,0.7195,No,2.04,1,4,at_home,services,course,1,2,1,Mid,Mobile Data,3G,Mobile,Moderate,Medium,High,Medium,Yes,Low,Neutral,Postgraduate,Moderate
Female,23,KLS,Undergraduate,Computer Science,On-Campus,7+ times,4-5 hrs,4,5,2,5,1,5,4,2,Sports and Fitness ,3,64,No,42,1,5.8,8th sem,0.6032,No,1.96,5,7,other,other,course,2,1,1,Mid,Mobile Data,4G,Mobile,High,Low,Medium,Medium,Yes,Medium,Neutral,Postgraduate,Near
Male,24,VDIT,Undergraduate,Data SCience,Off-Campus,No sports,5-6 hrs,4,4,5,2,4,5,1,5,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",8,93,No,85,0,8.77,8th sem,0.9162,Yes,1.3,3,3,other,at_home,course,1,1,1,Rich,Wifi,4G,Mobile,High,High,Medium,Medium,Yes,Low,Neutral,College,Near
Female,23,KLS,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,4,4,5,3,3,4,2,1,"Gaming , Sleep ",9,96,Yes,96,8,5.69,8th sem,0.7785,No,1.48,3,5,teacher,teacher,course,1,1,0,Mid,Wifi,3G,Mobile,Low,Medium,Medium,High,Yes,High,Neutral,College,Near
Male,23,VDIT,Undergraduate,Computer Science,On-Campus,1-3 times,6-7 hrs,1,4,4,1,1,3,3,2,"Gaming , Online Entertainment ",6,59,Yes,51,1,6.04,8th sem,0.6693,No,1.49,0,5,other,other,course,1,2,0,Poor,Mobile Data,4G,Mobile,Moderate,Low,High,Low,Yes,Low,Positive,High School,Near
Male,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,4-5 hrs,4,5,4,1,4,4,1,5,"Gaming , Sleep ",7,88,Yes,82,8,5.74,8th sem,0.79,Yes,2.65,3,5,at_home,at_home,course,1,3,0,Rich,Wifi,4G,Mobile,Moderate,Medium,Low,Medium,Yes,High,Negative,Postgraduate,Far
Male,24,KLS,Undergraduate,Computer Science,On-Campus,1-3 times,4-6 hrs,1,2,4,3,2,1,4,2,Social Connections ,1,88,Yes,64,5,7.11,8th sem,0.8931,No,1.85,4,10,other,other,course,1,1,0,Mid,Wifi,4G,Mobile,Low,High,Medium,Medium,Yes,Medium,Neutral,College,Moderate
Male,25,VDIT,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,3,2,2,3,5,1,3,5,Sleep,5,81,No,67,5,8.65,8th sem,0.806,No,1.65,3,4,at_home,services,course,3,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Low,Low,Low,Yes,Low,Negative,College,Near
Female,24,KLS,Undergraduate,Data SCience,Off-Campus,7+ times,4-6 hrs,4,2,2,5,4,4,3,1,Sports and Fitness ,5,46,No,32,1,8.64,8th sem,0.9757,No,1.52,2,5,other,other,course,4,1,1,Mid,Wifi,4G,Computer,Low,Medium,High,High,Yes,Medium,Neutral,Postgraduate,Moderate
Male,24,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,1-3 times,6-7 hrs,5,5,3,1,1,2,3,5,"Religious Activities, Social Connections, Online Entertainment",4,68,Yes,50,5,9.42,8th sem,0.6852,No,2.95,2,5,other,services,reputation,1,2,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,Low,Yes,Low,Neutral,Postgraduate,Near
Male,24,VTU,Undergraduate,Data SCience,Off-Campus,1-3 times,6-7 hrs,3,5,2,4,2,3,2,4,Social Connections ,6,87,Yes,73,2,8.82,8th sem,0.5828,No,2,5,9,other,other,home,1,1,1,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Medium,Positive,College,Moderate
Female,26,VTU,Undergraduate,Computer Science,Off-Campus,7+ times,6-7 hrs,5,3,3,2,3,4,5,4,"Gaming , Sleep ",7,68,No,62,6,6,8th sem,0.5892,No,3.01,4,9,at_home,other,course,2,3,0,Poor,Mobile Data,3G,Mobile,Low,High,Medium,High,Yes,Medium,Positive,Postgraduate,Near
Male,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,5-6 hrs,3,5,4,2,3,2,2,4,Religious Activities,9,52,No,48,9,7.92,8th sem,0.9413,No,1.49,0,7,teacher,other,course,1,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,High,Low,Yes,Medium,Positive,High School,Moderate
Female,24,KLS,Undergraduate,Computer Science,Off-Campus,No sports,4-5 hrs,4,3,5,2,1,2,4,4,Sleep,1,42,Yes,20,3,9.14,8th sem,0.96,No,2.18,5,10,health,other,course,2,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,High,Medium,Yes,Low,Negative,College,Near
Female,24,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,5,4,3,1,2,4,2,5,Religious Activities,6,41,No,33,8,8.35,8th sem,0.5406,No,3.46,2,2,teacher,other,course,2,2,0,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,High,Positive,High School,Near
Male,24,VDIT,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,4,3,2,5,5,1,4,1,"Gaming , Online Entertainment ",7,55,No,43,4,9.41,8th sem,0.6189,No,1.86,5,4,teacher,other,course,1,1,0,Poor,Wifi,4G,Computer,High,Low,High,High,Yes,Medium,Positive,High School,Near
Male,26,KLS,Undergraduate,Computer Science,On-Campus,7+ times,6-7 hrs,5,4,4,3,3,2,3,5,Sleep,3,69,Yes,49,9,5.72,8th sem,0.9985,No,1.34,3,10,services,services,course,1,1,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,Medium,Yes,Low,Positive,High School,Near
Female,23,KLS,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,2,3,3,4,2,5,1,3,Sports and Fitness ,8,77,Yes,70,2,9.62,8th sem,0.8065,Yes,3.23,3,2,teacher,services,course,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,High,Low,Low,Yes,Medium,Negative,College,Moderate
Male,24,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,1-3 times,6-7 hrs,4,2,5,3,3,2,2,5,Religious Activities,5,45,Yes,28,0,7.72,8th sem,0.5553,No,2.81,4,4,other,other,home,2,3,0,Mid,Mobile Data,3G,Mobile,Moderate,High,High,High,Yes,Medium,Neutral,High School,Near
Male,23,VDIT,Undergraduate,Data SCience,Off-Campus,No sports,4-5 hrs,5,3,5,3,5,4,2,4,Religious Activities,9,84,Yes,82,0,8.52,8th sem,0.8261,No,2.83,0,9,services,other,home,2,3,0,Mid,Wifi,3G,Computer,Moderate,High,Medium,Medium,Yes,High,Neutral,High School,Moderate
Male,23,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,6-7 hrs,5,3,2,5,1,5,5,4,Religious Activities,5,46,No,29,3,9.22,8th sem,0.651,No,1.42,2,5,at_home,other,course,1,2,0,Mid,Mobile Data,4G,Mobile,Low,High,Medium,Medium,Yes,Low,Positive,High School,Moderate
